time,price
1705075200000,23179.42384957
1704988800000,25592.16888707
1704902400000,50059.09287579
1704816000000,37228.30513452
1704729600000,27135.98331173
1704643200000,21036.57029625
1704556800000,8392.84778305
1704470400000,11218.63020597
1704384000000,25219.90084603
1704297600000,22396.14267526
1704211200000,36954.95822055
1704124800000,22457.94120446
1704038400000,6214.51469206
1703952000000,9395.39501423
1703865600000,12797.04888955
1703779200000,13798.32152259
1703692800000,10828.4778683
1703606400000,13261.69180208
1703520000000,10881.59404707
1703433600000,9108.55490365
1703347200000,4075.38630312
1703260800000,6124.14379289
1703174400000,11381.83540819
1703088000000,14354.00138063
1703001600000,15811.36652187
1702915200000,15151.90417691
1702828800000,15960.95375126
1702742400000,6914.20951948
1702656000000,8594.40447449
1702569600000,13894.18214382
1702483200000,19735.49717237
1702396800000,12258.63570805
1702310400000,20522.17010443
1702224000000,23551.78299347
1702137600000,7363.54133929
1702051200000,9789.73666007
1701964800000,11535.15874285
1701878400000,13422.74324039
1701792000000,29065.14169604
1701705600000,15091.67535033
1701619200000,25743.8075093
1701532800000,10758.21882026
1701446400000,7317.76033504
1701360000000,11716.18919086
1701273600000,8331.36841207
1701187200000,15246.81303463
1701100800000,9517.22023751
1701014400000,13204.47702119
1700928000000,4343.06131197
1700841600000,7537.75841973
1700755200000,12804.4111362
1700668800000,15048.30626268
1700582400000,17662.8800295
1700496000000,17548.00820952
1700409600000,11291.49104458
1700323200000,3932.22485474
1700236800000,10748.50811674
1700150400000,15053.96700818
1700064000000,20813.74077607
1699977600000,17954.34329838
1699891200000,12997.13367356
1699804800000,7117.35951049
1699718400000,4998.82366869
1699632000000,6829.44833225
1699545600000,20806.70858337
1699459200000,29267.04327783
1699372800000,11081.50844086
1699286400000,7378.21073459
1699200000000,9505.81254449
1699113600000,6488.74459515
1699027200000,6743.33337346
1698940800000,12659.91460108
1698854400000,19366.53387665
1698768000000,12308.40615151
1698681600000,9416.37392742
1698595200000,10175.36267095
1698508800000,3432.27674656
1698422400000,7666.87256296
1698336000000,7416.314203
1698249600000,9902.61957275
1698163200000,13858.60274834
1698076800000,50302.54196156
1697990400000,14938.4332654
1697904000000,7805.6834492
1697817600000,4542.4158579
1697731200000,21724.77645913
1697644800000,7748.93352203
1697558400000,8732.67364374
1697472000000,11115.5738638
1697385600000,34257.21078295
1697299200000,2975.5193138
1697212800000,5001.48981824
1697126400000,4437.78452486
1697040000000,8523.48448683
1696953600000,10376.11022693
1696867200000,7676.86411488
1696780800000,6562.55839781
1696694400000,3708.51355972
1696608000000,5659.49433945
1696521600000,9532.0912298
1696435200000,7837.11147984
1696348800000,4730.65871591
1696262400000,10491.73646825
1696176000000,17636.31708827
1696089600000,3346.75751812
1696003200000,2908.13427276
1695916800000,10949.48813396
1695830400000,9292.24028802
1695744000000,11038.79701583
1695657600000,4058.07876271
1695571200000,8061.01033721
1695484800000,989.68749902
1695398400000,3296.17170339
1695312000000,6858.48957862
1695225600000,9884.7818936
1695139200000,7028.37489415
1695052800000,10920.84124224
1694966400000,7871.33429145
1694880000000,1877.13257755
1694793600000,4493.88693527
1694707200000,5557.79791707
1694620800000,9670.27652942
1694534400000,10293.73651312
1694448000000,15977.9883668
1694361600000,11606.96212728
1694275200000,2067.05948054
1694188800000,2845.97129098
1694102400000,10132.01359595
1694016000000,5700.87580391
1693929600000,3062.16756641
1693843200000,5158.93506494
1693756800000,4012.63444262
1693670400000,2389.42001268
1693584000000,6604.40715544
1693497600000,13977.20326039
1693411200000,6719.46788306
1693324800000,14382.05770446
1693238400000,13930.24490303
1693152000000,3151.97632891
1693065600000,1075.10512098
1692979200000,1731.18444607
1692892800000,6338.95794571
1692806400000,9745.51584865
1692720000000,9079.69762378
1692633600000,3275.81958628
1692547200000,4972.25455519
1692460800000,3202.8582587
1692374400000,10327.5629156
1692288000000,40207.02449994
1692201600000,16486.06492903
1692115200000,5983.89278616
1692028800000,4775.49169175
1691942400000,5587.98341349
1691856000000,1605.22827455
1691769600000,2402.21598822
1691683200000,4537.74303075
1691596800000,6467.56622676
1691510400000,9236.0263317
1691424000000,6571.22151509
1691337600000,3675.19640943
1691251200000,1456.65470047
1691164800000,4265.44278425
1691078400000,3979.18105803
1690992000000,6067.76676605
1690905600000,13089.96898883
1690819200000,6692.10248626
1690732800000,4305.57522128
1690646400000,1568.22727437
1690560000000,2612.9890228
1690473600000,4202.37398323
1690387200000,7460.56237029
1690300800000,3950.65564487
1690214400000,4478.93279369
1690128000000,12705.18885902
1690041600000,2518.79626753
1689955200000,2566.01286551
1689868800000,5101.69760802
1689782400000,6624.81290234
1689696000000,5871.13940849
1689609600000,8878.43091914
1689523200000,4670.52047555
1689436800000,3718.17126116
1689350400000,11602.17170944
1689264000000,16453.93583057
1689177600000,9164.43579313
1689091200000,7823.07883166
1689004800000,9534.07137954
1688918400000,4950.1194707
1688832000000,2335.20851415
1688745600000,2846.9631705
1688659200000,8860.55373331
1688572800000,15345.70324615
1688486400000,6757.71047535
1688400000000,8124.34808798
1688313600000,7345.84391869
1688227200000,3029.89273346
1688140800000,7919.65621059
1688054400000,24786.56390881
1687968000000,10011.63549812
1687881600000,9563.57087011
1687795200000,11768.54106831
1687708800000,8956.16270204
1687622400000,7242.9054375
1687536000000,14834.23624447
1687449600000,15975.67222459
1687363200000,22569.12305919
1687276800000,36112.15467007
1687190400000,13247.28634288
1687104000000,5348.46213571
1687017600000,3013.19640316
1686931200000,12655.13335999
1686844800000,11899.92967334
1686758400000,17851.29052174
1686672000000,3850.17267159
1686585600000,10605.68840235
1686499200000,7560.6564536
1686412800000,9970.33910988
1686326400000,13094.50882615
1686240000000,5793.97903842
1686153600000,7152.88638604
1686067200000,21251.74963344
1685980800000,20043.68328515
1685894400000,9694.69173266
1685808000000,3213.71441554
1685721600000,2801.47696343
1685635200000,8009.61955278
1685548800000,6381.70130337
1685462400000,11220.23964695
1685376000000,5150.77675779
1685289600000,13349.52719816
1685203200000,5307.31794475
1685116800000,2941.15113757
1685030400000,6878.12388027
1684944000000,8120.87068256
1684857600000,13403.63509348
1684771200000,8830.46554776
1684684800000,6252.5367057
1684598400000,4131.94370231
1684512000000,2095.06895374
1684425600000,8428.86711681
1684339200000,7459.62757228
1684252800000,7427.70029654
1684166400000,8265.94324308
1684080000000,7679.2554082
1683993600000,4147.64709339
1683907200000,8279.92807901
1683820800000,11048.9168688
1683734400000,19060.84917185
1683648000000,8333.35780764
1683561600000,8927.30488375
1683475200000,12028.41291379
1683388800000,5070.23557116
1683302400000,10155.80939796
1683216000000,8780.14243656
1683129600000,10782.82343885
1683043200000,7316.64687762
1682956800000,11052.8969525
1682870400000,12880.33763642
1682784000000,5084.12142132
1682697600000,3649.52078679
1682611200000,11300.8792102
1682524800000,28898.93650633
1682438400000,17039.67997474
1682352000000,7754.06277767
1682265600000,8146.11477706
1682179200000,5491.85336459
1682092800000,9858.63695044
1682006400000,12109.6359205
1681920000000,13876.01943111
1681833600000,14632.42058074
1681747200000,7996.05163601
1681660800000,8768.17244792
1681574400000,3099.38754474
1681488000000,4015.45572056
1681401600000,12649.48305967
1681315200000,7600.80676995
1681228800000,11141.3292174
1681142400000,18220.16580535
1681056000000,5521.9711123
1680969600000,2583.84321372
1680883200000,3092.98813506
1680796800000,3956.6002933
1680710400000,6807.49140722
1680624000000,9234.96302073
1680537600000,11616.08344267
1680451200000,11687.14167303
1680364800000,3536.58618129
1680278400000,4663.91024925
1680192000000,15334.48717769
1680105600000,14108.62791402
1680019200000,15530.50273162
1679932800000,12039.48509796
1679846400000,10320.22325071
1679760000000,6848.79774338
1679673600000,10284.28979609
1679587200000,17129.94086229
1679500800000,28488.10592812
1679414400000,10422.76141323
1679328000000,12455.68632569
1679241600000,21016.27810352
1679155200000,11336.81070727
1679068800000,20526.42735252
1678982400000,25013.69119116
1678896000000,20419.65004445
1678809600000,34116.74863089
1678723200000,41406.93579315
1678636800000,42959.04294338
1678550400000,8499.75361874
1678464000000,22981.16885117
1678377600000,39211.16573839
1678291200000,8920.06144302
1678204800000,7543.74545339
1678118400000,7836.55672787
1678032000000,4979.86473597
1677945600000,4754.49093391
1677859200000,3663.74584373
1677772800000,16475.69697206
1677686400000,6280.92739982
1677600000000,8118.54020033
1677513600000,6394.60439646
1677427200000,7228.62259393
1677340800000,4146.09650344
1677254400000,8968.84280176
1677168000000,8485.75908435
1677081600000,11796.08074964
1676995200000,10336.3399677
1676908800000,8957.46572398
1676822400000,12830.50511094
1676736000000,4375.80693549
1676649600000,9640.32289789
1676563200000,15657.02963198
1676476800000,16568.86585783
1676390400000,6632.95488841
1676304000000,9704.00724859
1676217600000,6813.3733125
1676131200000,3387.4763504
1676044800000,3173.62750815
1675958400000,11861.75150227
1675872000000,7747.46516046
1675785600000,6426.2342355
1675699200000,3619.55907255
1675612800000,6093.53784381
1675526400000,3786.35724739
1675440000000,3347.99769589
1675353600000,8110.86133046
1675267200000,12792.19847646
1675180800000,4549.46768409
1675094400000,7964.66242283
1675008000000,9151.56788494
1674921600000,6650.74889002
1674835200000,5450.11074822
1674748800000,7462.68200547
1674662400000,11442.10480958
1674576000000,7568.28582494
1674489600000,6513.00931626
1674403200000,8692.65624071
1674316800000,8640.23456418
1674230400000,16185.0498044
1674144000000,3760.75339876
1674057600000,13354.88810985
1673971200000,11215.71850269
1673884800000,12363.27948749
1673798400000,11507.39813844
1673712000000,8300.09137491
1673625600000,27657.60481305
1673539200000,14013.12933241
1673452800000,14679.48036413
1673366400000,4430.01845335
1673280000000,4661.08172156
1673193600000,5665.21354097
1673107200000,1235.96267323
1673020800000,2571.86201434
1672934400000,3511.94165949
1672848000000,3042.75442941
1672761600000,4597.43660089
1672675200000,2144.85966934
1672588800000,3257.52950719
1672502400000,1568.96249455
1672416000000,2553.33592867
1672329600000,4648.85092108
1672243200000,3844.60364434
1672156800000,4293.7400112
1672070400000,2315.73543498
1671984000000,2100.00652798
1671897600000,1464.60855239
1671811200000,1746.14490088
1671724800000,5059.36087283
1671638400000,2620.02455057
1671552000000,2905.05104648
1671465600000,10099.44920595
1671379200000,2640.59882153
1671292800000,1138.39986501
1671206400000,10047.0831334
1671120000000,8197.41164308
1671033600000,16390.42753436
1670947200000,5956.41025778
1670860800000,11615.15771716
1670774400000,4468.8754543
1670688000000,1783.46377723
1670601600000,2065.88712229
1670515200000,5833.18042552
1670428800000,3024.2395773
1670342400000,5564.48275452
1670256000000,5911.88405954
1670169600000,10275.73855615
1670083200000,3921.57603471
1669996800000,3764.11174324
1669910400000,7030.96775604
1669824000000,8436.48119311
1669737600000,10933.04989373
1669651200000,5993.36466624
1669564800000,4989.72912581
1669478400000,2633.6394537
1669392000000,3604.72641846
1669305600000,4294.9429473
1669219200000,5807.1620048
1669132800000,8283.07475186
1669046400000,11991.83502206
1668960000000,8907.25463912
1668873600000,3047.80346362
1668787200000,3136.17302978
1668700800000,7149.44210097
1668614400000,4930.72691619
1668528000000,8664.38194526
1668441600000,8807.33440306
1668355200000,12716.41025764
1668268800000,4090.22613391
1668182400000,7231.73661257
1668096000000,20657.32599971
1668009600000,43200.81098394
1667923200000,71720.86146865
1667836800000,14573.88604539
1667750400000,5842.9883237
1667664000000,2781.36779951
1667577600000,5453.41078439
1667491200000,9519.29334851
1667404800000,10247.6961562
1667318400000,3020.33819134
1667232000000,4435.88039142
1667145600000,6011.1241364
1667059200000,7126.54726271
1666972800000,10643.05486986
1666886400000,13023.38599865
1666800000000,12307.83169132
1666713600000,21096.30485236
1666627200000,3836.18250656
1666540800000,7576.3371059
1666454400000,1374.74643845
1666368000000,2575.00288123
1666281600000,6136.56221305
1666195200000,4930.76661712
1666108800000,6387.81098146
1666022400000,7474.79390523
1665936000000,8423.81329304
1665849600000,2320.59912194
1665763200000,3959.40471433
1665676800000,12241.18175708
1665590400000,20536.31492032
1665504000000,4671.88363777
1665417600000,11817.5679375
1665331200000,6156.90773444
1665244800000,3013.35426773
1665158400000,6724.5556375
1665072000000,11893.93121175
1664985600000,8015.70416115
1664899200000,9050.07142152
1664812800000,16131.31903682
1664726400000,6168.56038262
1664640000000,3007.16726189
1664553600000,5609.08043819
1664467200000,11971.28369533
1664380800000,11496.00347707
1664294400000,15385.42834845
1664208000000,12238.96739608
1664121600000,8445.5150359
1664035200000,3906.10845372
1663948800000,6438.18622199
1663862400000,9596.24470852
1663776000000,30757.02896593
1663689600000,7200.36514574
1663603200000,11327.45179752
1663516800000,19001.93746208
1663430400000,7199.35331151
1663344000000,5980.53964108
1663257600000,5243.97705169
1663171200000,12464.68548391
1663084800000,14219.58431943
1662998400000,21430.56320438
1662912000000,16639.60185954
1662825600000,6430.80759562
1662739200000,8774.24523836
1662652800000,16952.98508378
1662566400000,11725.58543737
1662480000000,15473.00765741
1662393600000,6314.12948665
1662307200000,3628.02683728
1662220800000,3105.38532145
1662134400000,4691.21238321
1662048000000,10555.00829533
1661961600000,5935.36817367
1661875200000,8405.65699923
1661788800000,7355.97251729
1661702400000,8200.02238496
1661616000000,6793.02220109
1661529600000,14778.8823815
1661443200000,17433.89797447
1661356800000,6644.94882126
1661270400000,7189.46403431
1661184000000,10194.80707192
1661097600000,11796.78910452
1661011200000,9582.34404391
1660924800000,16420.93072506
1660838400000,21887.86274858
1660752000000,4452.63281792
1660665600000,14561.89296012
1660579200000,15907.23892075
1660492800000,13298.37069735
1660406400000,6375.09801122
1660320000000,9911.79965476
1660233600000,7580.84905799
1660147200000,25294.47410977
1660060800000,15466.23936236
1659974400000,9124.84466772
1659888000000,15236.63182256
1659801600000,5221.37801047
1659715200000,8921.90140181
1659628800000,26577.96105103
1659542400000,11695.99506515
1659456000000,13676.78058313
1659369600000,20055.0056147
1659283200000,11840.58018154
1659196800000,6877.0502253
1659110400000,13022.80909429
1659024000000,16471.63174181
1658937600000,21345.21860286
1658851200000,8856.1402362
1658764800000,66707.93568973
1658678400000,11527.54432751
1658592000000,12933.36379338
1658505600000,12765.25256441
1658419200000,18839.61865326
1658332800000,20476.67796053
1658246400000,24971.06338985
1658160000000,33651.3243086
1658073600000,15958.22459818
1657987200000,16479.40924966
1657900800000,8577.14866535
1657814400000,12811.8368938
1657728000000,13953.97784808
1657641600000,15861.54567399
1657555200000,9187.69381354
1657468800000,7066.58997281
1657382400000,6668.10612252
1657296000000,6262.19414557
1657209600000,15252.09358743
1657123200000,7735.49856327
1657036800000,12170.74647691
1656950400000,9838.88639511
1656864000000,8260.38701442
1656777600000,5388.84348111
1656691200000,7330.79724253
1656604800000,19423.16122751
1656518400000,10792.56158932
1656432000000,12215.33246107
1656345600000,8875.10694161
1656259200000,10662.79939319
1656172800000,9483.98888533
1656086400000,10299.14798248
1656000000000,12695.82699152
1655913600000,15262.47520417
1655827200000,15247.71038689
1655740800000,17210.45705862
1655654400000,20833.05539279
1655568000000,38713.53659281
1655481600000,26474.4889844
1655395200000,17078.52179809
1655308800000,29238.56284172
1655222400000,30301.66731115
1655136000000,39548.08169268
1655049600000,35099.69275584
1654963200000,10086.99456172
1654876800000,7549.65683694
1654790400000,7355.51168694
1654704000000,4274.81175792
1654617600000,12517.75676409
1654531200000,9235.52240692
1654444800000,7119.74850786
1654358400000,1828.60764308
1654272000000,2529.09804252
1654185600000,5619.43819438
1654099200000,9211.73587525
1654012800000,7287.1234331
1653926400000,10147.28995265
1653840000000,8051.9289982
1653753600000,3391.11412561
1653667200000,6587.05870917
1653580800000,10084.0829119
1653494400000,11263.56379136
1653408000000,6849.37076803
1653321600000,7261.71462353
1653235200000,5883.16052954
1653148800000,4768.68214265
1653062400000,5029.09819119
1652976000000,8659.77461745
1652889600000,11428.41314461
1652803200000,10346.60269716
1652716800000,9398.98742526
1652630400000,10183.29551382
1652544000000,7635.94024742
1652457600000,8636.21569623
1652371200000,18078.84571121
1652284800000,53167.69744221
1652198400000,36420.38569492
1652112000000,36014.95318978
1652025600000,26641.096014
1651939200000,12528.52187459
1651852800000,3787.94701609
1651766400000,18614.45912356
1651680000000,15056.42370544
1651593600000,5488.98014454
1651507200000,3747.16029036
1651420800000,5319.96770928
1651334400000,4935.15618009
1651248000000,4064.36254332
1651161600000,5776.53350309
1651075200000,6952.98116497
1650988800000,9493.65944712
1650902400000,8725.96017304
1650816000000,8782.40636752
1650729600000,3316.49742187
1650643200000,3680.81455804
1650556800000,7866.27089373
1650470400000,5767.43047994
1650384000000,5179.72113177
1650297600000,7038.61412718
1650211200000,6835.41001726
1650124800000,2428.56319361
1650038400000,3092.25313921
1649952000000,6192.2278012
1649865600000,8245.7507522
1649779200000,10136.63025718
1649692800000,15992.29342547
1649606400000,10720.13623255
1649520000000,4175.48767093
1649433600000,8077.89556463
1649347200000,6691.20871852
1649260800000,11802.57429253
1649174400000,10134.78827143
1649088000000,8160.62512988
1649001600000,7122.41764971
1648915200000,5126.90697725
1648828800000,6499.79015122
1648742400000,12171.84648751
1648656000000,9015.45121632
1648569600000,9236.04776817
1648483200000,10434.07519687
1648396800000,12274.46409176
1648310400000,4248.5908017
1648224000000,3895.96933185
1648137600000,9299.93135895
1648051200000,9780.78669782
1647964800000,7632.02009829
1647878400000,14169.12958084
1647792000000,9716.50939277
1647705600000,6349.57815266
1647619200000,7289.9336976
1647532800000,6618.94277839
1647446400000,14111.34632365
1647360000000,17603.03053708
1647273600000,8456.11713717
1647187200000,7082.6843635
1647100800000,3704.96520454
1647014400000,4135.05318079
1646928000000,9130.82216907
1646841600000,14522.29103776
1646755200000,12511.0549492
1646668800000,9076.58475356
1646582400000,7389.71378275
1646496000000,5233.43834756
1646409600000,5785.33025206
1646323200000,10165.2893417
1646236800000,5943.86263921
1646150400000,9162.02583877
1646064000000,15769.2456904
1645977600000,12356.44112283
1645891200000,6330.08990356
1645804800000,5782.26834636
1645718400000,16138.38355867
1645632000000,17151.371111
1645545600000,6545.22173303
1645459200000,11267.01165072
1645372800000,7863.47120248
1645286400000,4784.69846031
1645200000000,4300.43134147
1645113600000,9161.52954784
1645027200000,5495.59740459
1644940800000,4544.66173326
1644854400000,6348.68093195
1644768000000,5011.40879482
1644681600000,3706.68208871
1644595200000,6160.98765497
1644508800000,8189.45052567
1644422400000,10952.76706068
1644336000000,6151.95802439
1644249600000,11258.34936001
1644163200000,6835.92328385
1644076800000,3643.41577425
1643990400000,8121.20031019
1643904000000,8634.56815397
1643817600000,6240.46938133
1643731200000,4439.97016537
1643644800000,5783.55247115
1643558400000,4536.10522229
1643472000000,4271.80375774
1643385600000,3945.80753793
1643299200000,7870.33797268
1643212800000,18671.0880961
1643126400000,10829.74718478
1643040000000,18152.60802374
1642953600000,21228.60656431
1642867200000,13933.78508265
1642780800000,30873.28554064
1642694400000,20843.46672721
1642608000000,7356.49086533
1642521600000,8317.55798133
1642435200000,6562.97962191
1642348800000,5750.17420408
1642262400000,6481.29437077
1642176000000,6448.59602403
1642089600000,9883.49120784
1642003200000,8780.95905639
1641916800000,11318.69023154
1641830400000,12412.6584878
1641744000000,12341.44170772
1641657600000,10201.56751641
1641571200000,21067.89644653
1641484800000,18091.92356886
1641398400000,23245.96973206
1641312000000,12589.1580029
1641225600000,13685.02250922
1641139200000,11323.89947353
1641052800000,12994.38557808
1640966400000,12758.10713095
1640880000000,14355.23650594
1640793600000,11449.44482686
1640707200000,12463.2531437
1640620800000,14489.9640098
1640534400000,9651.195881
1640448000000,9620.00211048
1640361600000,8877.33994532
1640275200000,13731.65029819
1640188800000,9612.39245543
1640102400000,10476.83250672
1640016000000,15724.59399203
1639929600000,12196.79788794
1639843200000,14301.46233247
1639756800000,14051.88578569
1639670400000,13976.29418116
1639584000000,16939.00242722
1639497600000,17340.71886878
1639411200000,16670.84805619
1639324800000,9562.17564482
1639238400000,8606.78508701
1639152000000,14426.7253884
1639065600000,19394.85271729
1638979200000,9426.70030469
1638892800000,13651.90853739
1638806400000,13065.42599399
1638720000000,17820.86156439
1638633600000,11976.76194617
1638547200000,48206.08471816
1638460800000,11440.11437837
1638374400000,12442.2487134
1638288000000,12734.21870489
1638201600000,15905.79030731
1638115200000,14879.58509719
1638028800000,7490.48012627
1637942400000,10160.56075634
1637856000000,18193.73687175
1637769600000,11517.9156652
1637683200000,11194.81871026
1637596800000,16594.64605287
1637510400000,16015.41221879
1637424000000,8342.67264372
1637337600000,10769.68364231
1637251200000,12916.57816417
1637164800000,13021.91794422
1637078400000,13822.39788804
1636992000000,24538.29485751
1636905600000,9772.66935754
1636819200000,8891.89623581
1636732800000,21053.03491399
1636646400000,11201.33025568
1636560000000,17671.08188078
1636473600000,8277.15857954
1636387200000,9639.60755651
1636300800000,10160.11850196
1636214400000,9164.81320317
1636128000000,13316.44691731
1636041600000,13406.94812843
1635955200000,12084.37261367
1635868800000,7968.94564934
1635782400000,11572.61880064
1635696000000,13184.47003867
1635609600000,11168.99373778
1635523200000,10454.57551918
1635436800000,17918.8890873
1635350400000,8866.66629851
1635264000000,20809.23385541
1635177600000,11849.39505088
1635091200000,7375.12073246
1635004800000,19482.18926914
1634918400000,11531.08768555
1634832000000,15004.4694952
1634745600000,18977.72844314
1634659200000,15702.79336211
1634572800000,21052.44774407
1634486400000,15410.50658756
1634400000000,8341.01043155
1634313600000,15083.40297174
1634227200000,17666.96470027
1634140800000,20956.62059463
1634054400000,14724.90436567
1633968000000,16835.28874623
1633881600000,10302.94396179
1633795200000,17737.62214904
1633708800000,15889.38960841
1633622400000,18841.23160703
1633536000000,10940.47537403
1633449600000,25133.87769463
1633363200000,8072.96519861
1633276800000,11503.98884749
1633190400000,9681.51201365
1633104000000,11595.00521825
1633017600000,22599.4800884
1632931200000,12887.5865478
1632844800000,17768.57914169
1632758400000,17706.90260496
1632672000000,14655.31163362
1632585600000,19220.22228301
1632499200000,30665.38873493
1632412800000,32675.3031644
1632326400000,14961.22809425
1632240000000,28201.83659304
1632153600000,21258.75401532
1632067200000,19631.53985157
1631980800000,15904.65565929
1631894400000,14526.14931283
1631808000000,8289.52904226
1631721600000,9017.31281557
1631635200000,8210.61436046
1631548800000,14752.84383803
1631462400000,25578.71737713
1631376000000,11056.82378073
1631289600000,23856.73985512
1631203200000,22990.91417686
1631116800000,8664.8043086
1631030400000,23684.96334499
1630944000000,33593.75039008
1630857600000,13228.39994455
1630771200000,11633.76301854
1630684800000,22969.14379951
1630598400000,14469.39978403
1630512000000,16935.68836389
1630425600000,13025.25789184
1630339200000,14745.66425358
1630252800000,12315.48695949
1630166400000,18355.04326099
1630080000000,23236.69744106
1629993600000,12046.92204437
1629907200000,10323.40195156
1629820800000,13328.33835533
1629734400000,11974.06462197
1629648000000,12815.72955803
1629561600000,18371.44189355
1629475200000,17822.68131945
1629388800000,10477.2201332
1629302400000,24706.81519755
1629216000000,15699.70627936
1629129600000,7999.12993496
1629043200000,13418.35767676
1628956800000,18222.31258814
1628870400000,15946.58822205
1628784000000,10161.67367449
1628697600000,19359.43127821
1628611200000,15469.81013621
1628524800000,17019.23225479
1628438400000,18562.61413262
1628352000000,17276.44112981
1628265600000,34169.59642841
1628179200000,17008.38929013
1628092800000,17839.53389338
1628006400000,13569.53980313
1627920000000,15587.76370594
1627833600000,15893.85731787
1627747200000,7790.56640371
1627660800000,37172.33038917
1627574400000,22663.6259288
1627488000000,17036.67898891
1627401600000,19678.78479246
1627315200000,27492.60474353
1627228800000,26470.73030356
1627142400000,10180.29291247
1627056000000,37797.59910332
1626969600000,14511.49923168
1626883200000,13670.19604413
1626796800000,11408.69305702
1626710400000,11615.3174474
1626624000000,12373.76771032
1626537600000,11648.18576462
1626451200000,14977.78521584
1626364800000,37416.54161119
1626278400000,7848.68007771
1626192000000,11094.08951671
1626105600000,10956.31732186
1626019200000,11642.99126197
1625932800000,8107.63749322
1625846400000,22963.48843474
1625760000000,24390.74389597
1625673600000,24171.53089738
1625587200000,14076.1654658
1625500800000,11957.85524612
1625414400000,11531.17347235
1625328000000,15578.94812502
1625241600000,16939.25346166
1625155200000,24290.03838034
1625068800000,19325.09730571
1624982400000,16607.87614878
1624896000000,18325.43382594
1624809600000,19410.94027103
1624723200000,22228.02760775
1624636800000,32078.42790224
1624550400000,26938.31483961
1624464000000,22943.64793094
1624377600000,33396.54998001
1624291200000,47638.37315994
1624204800000,42479.29022648
1624118400000,25761.40653665
1624032000000,28028.41150438
1623945600000,24700.45239006
1623859200000,22922.95412715
1623772800000,19349.90364139
1623686400000,15659.20458383
1623600000000,22548.53140477
1623513600000,17732.88674604
1623427200000,34028.93609333
1623340800000,17841.91975258
1623254400000,23586.21988426
1623168000000,24042.02075832
1623081600000,25688.25655479
1622995200000,11459.37879513
1622908800000,13943.65947532
1622822400000,17393.15575576
1622736000000,15003.94248492
1622649600000,9593.86156492
1622563200000,16014.30671224
1622476800000,18700.02340798
1622390400000,18500.26428781
1622304000000,19926.16476393
1622217600000,25996.69603781
1622131200000,24169.94667185
1622044800000,21056.05793635
1621958400000,20862.01311699
1621872000000,28472.86824878
1621785600000,51820.31655241
1621699200000,47567.49454141
1621612800000,61578.18900864
1621526400000,61452.2344343
1621440000000,85200.82985815
1621353600000,108850.75896848
1621267200000,27115.01063645
1621180800000,40585.60725109
1621094400000,15710.44270211
1621008000000,16048.68139826
1620921600000,15955.26423756
1620835200000,34850.08739376
1620748800000,10830.34884796
1620662400000,19678.81856625
1620576000000,12705.79869319
1620489600000,23450.76033876
1620403200000,12173.67390348
1620316800000,11847.88806804
1620230400000,13820.56061901
1620144000000,11972.95175955
1620057600000,14052.7495846
1619971200000,8980.07658577
1619884800000,12294.93472157
1619798400000,12641.69884463
1619712000000,11557.64579321
1619625600000,15421.67576948
1619539200000,6699.18420514
1619452800000,10028.86666122
1619366400000,14160.16916721
1619280000000,10117.42755604
1619193600000,18722.11234488
1619107200000,39938.82035812
1619020800000,16693.58961326
1618934400000,10503.99664421
1618848000000,13732.78403749
1618761600000,10627.49764204
